experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/exp9_interference_wrong_route_by_bleed.png,plot,.png,56528,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/exp9_report.md,generated report,.md,75182,,generated report,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/exp9_route_summary.csv,summary CSV,.csv,13963,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/exp9_summary.csv,summary CSV,.csv,46560,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/metrics.csv,metrics CSV,.csv,9279347,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/metrics_wide.csv,metrics CSV,.csv,1656962,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/predictions.csv,summary CSV,.csv,455481250,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_diagnostics.csv,summary CSV,.csv,62836350,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_margin_heatmap_feedback_exp9_full_reward_robust_minus_one.png,plot,.png,42802,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_margin_heatmap_feedback_exp9_full_reward_robust_plus_one.png,plot,.png,42943,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_margin_heatmap_feedback_exp9_full_reward_robust_plus_two.png,plot,.png,42411,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_margin_heatmap_interference_exp9_full_interference_robust_minus_one.png,plot,.png,42941,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_margin_heatmap_interference_exp9_full_interference_robust_plus_one.png,plot,.png,42459,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/route_margin_heatmap_interference_exp9_full_interference_robust_plus_two.png,plot,.png,42938,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9/runs.csv,summary CSV,.csv,2309420,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/baselines.csv,summary CSV,.csv,2389,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_baseline_summary.csv,summary CSV,.csv,889,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_clean_composition_accuracy.png,plot,.png,57760,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_clean_transition_accuracy.png,plot,.png,57642,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_failure_taxonomy.png,plot,.png,98657,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_feedback_composition_noise_delay_0.png,plot,.png,69089,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_feedback_composition_noise_delay_2.png,plot,.png,67007,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_feedback_margin_noise_delay_0.png,plot,.png,72496,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_feedback_margin_noise_delay_2.png,plot,.png,57498,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_feedback_route_table_noise_delay_0.png,plot,.png,58032,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_feedback_route_table_noise_delay_2.png,plot,.png,56917,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_interference_composition_by_bleed.png,plot,.png,63325,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_interference_margin_by_bleed.png,plot,.png,62802,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_interference_route_table_by_bleed.png,plot,.png,56376,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_interference_wrong_route_by_bleed.png,plot,.png,58180,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_report.md,generated report,.md,24306,,generated report,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_route_summary.csv,summary CSV,.csv,4139,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/exp9_summary.csv,summary CSV,.csv,14134,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/metrics.csv,metrics CSV,.csv,221843,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/metrics_wide.csv,metrics CSV,.csv,42660,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/predictions.csv,summary CSV,.csv,2163511,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_diagnostics.csv,summary CSV,.csv,646533,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_margin_heatmap_feedback_exp9_full_reward_robust_minus_one.png,plot,.png,36221,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_margin_heatmap_feedback_exp9_full_reward_robust_plus_one.png,plot,.png,36551,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_margin_heatmap_feedback_exp9_full_reward_robust_plus_two.png,plot,.png,35471,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_margin_heatmap_interference_exp9_full_interference_robust_minus_one.png,plot,.png,36812,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_margin_heatmap_interference_exp9_full_interference_robust_plus_one.png,plot,.png,35986,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/route_margin_heatmap_interference_exp9_full_interference_robust_plus_two.png,plot,.png,35957,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analysis/exp9_validation/runs.csv,summary CSV,.csv,65119,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/analyze_exp9_suite.py,code,.py,14297,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/exp9/__init__.py,code,.py,28,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/exp9/core.py,code,.py,25328,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/EXPERIMENT_9_ROBUST_ADAPTIVE_ROUTE_PLASTICITY.md,design/protocol doc,.md,3232,,design/protocol doc,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/README.md,README,.md,1108,,README,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/requirements.txt,requirements/dependency manifest,.txt,33,,requirements/dependency manifest,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/run_exp9_robust_adaptive_route_plasticity.py,code,.py,71,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/run_exp9_suite.py,code,.py,14391,,code,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/runs/exp9_robust_adaptive_route_plasticity.sqlite3,SQLite database,.sqlite3,414150656,,SQLite database,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/runs/exp9_validation.sqlite3,SQLite database,.sqlite3,2424832,,SQLite database,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/start.ps1,launcher script,.ps1,1312,,launcher script,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/start.sh,launcher script,.sh,950,,launcher script,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/start_exp9.ps1,launcher script,.ps1,1312,,launcher script,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp9,Robust Adaptive Route Plasticity,experiments/experiment9_robust_adaptive_route_plasticity,experiments/experiment9_robust_adaptive_route_plasticity/TRACKER_UPDATE_EXP9.md,design/protocol doc,.md,736,,design/protocol doc,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/baselines.csv,summary CSV,.csv,34696,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_adaptation_thresholds.csv,summary CSV,.csv,1080,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_baseline_summary.csv,summary CSV,.csv,1349,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_failure_taxonomy_final_new_rule.png,plot,.png,105365,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_final_new_rule_composition.png,plot,.png,89034,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_final_old_rule_retention.png,plot,.png,87562,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_report.md,generated report,.md,27463,,generated report,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_reversal_composition_dual_rule.png,plot,.png,188393,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_reversal_correct_margin_dual_rule.png,plot,.png,152539,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_reversal_new_rule_composition.png,plot,.png,112799,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_reversal_new_rule_route_table.png,plot,.png,111543,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_reversal_old_rule_retention.png,plot,.png,121043,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_reversal_route_table_dual_rule.png,plot,.png,193249,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_route_summary.csv,summary CSV,.csv,126695,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/exp10_summary.csv,summary CSV,.csv,148734,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/failure_taxonomy.csv,summary CSV,.csv,826961,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/metrics.csv,metrics CSV,.csv,23421154,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/metrics_wide.csv,metrics CSV,.csv,3981264,,metrics CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/route_diagnostics.csv,summary CSV,.csv,182745291,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10/runs.csv,summary CSV,.csv,237170,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/baselines.csv,summary CSV,.csv,1051,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_adaptation_thresholds.csv,summary CSV,.csv,415,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_baseline_summary.csv,summary CSV,.csv,1082,,summary CSV,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_failure_taxonomy_final_new_rule.png,plot,.png,80482,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_final_new_rule_composition.png,plot,.png,71846,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_final_old_rule_retention.png,plot,.png,71842,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_report.md,generated report,.md,11896,,generated report,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_reversal_composition_dual_rule.png,plot,.png,120906,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_reversal_correct_margin_dual_rule.png,plot,.png,129688,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_reversal_new_rule_composition.png,plot,.png,72415,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp10,Adaptive Reversal,experiments/experiment10_adaptive_reversal,experiments/experiment10_adaptive_reversal/analysis/exp10_validation_full/exp10_reversal_new_rule_route_table.png,plot,.png,76429,,plot,medium,supporting; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
